row_id,delay.guesses
170,0.06252355449897051
171,0.05039557227965249
172,0.08745833552848589
173,0.16929281226048443
174,0.14897621926726362
175,0.08565994115661574
176,0.0580765032826622
177,0.11805861270150657
178,0.17166222909619266
179,0.20613817808394283
180,0.06569295845236121
181,0.17371879852758595
182,0.17793034147181372
183,0.10012219422840603
184,0.1292013364330195
185,0.15875938129680967
186,0.0878547843404327
187,0.20587767640371993
188,0.11528291877405433
189,0.24203139102432839
190,0.16981393266866399
191,0.08745202528205916
192,0.08115502605219028
193,0.2532690049539296
194,0.18325703911887742
195,0.10027336142391792
196,0.08678788652229828
197,0.06679059518212091
198,0.05432203631036996
199,0.06137135420444399
200,0.6098354865364485
201,0.06339204590242012
202,0.14796786151564964
203,0.09176019179895076
204,0.15032587476902268
205,0.08955030615793233
206,0.15655952013541924
207,0.19751593883305538
208,0.16401289008519904
209,0.08217424224252524
210,0.24459833484325727
211,0.21257672897608448
212,0.09338919103637473
213,0.20111159439311913
214,0.11194073616520638
215,0.15722587716126157
216,0.143350125574768
217,0.16187706940657384
218,0.10245891660922764
219,0.18573490655034944
220,0.08727211254609941
221,0.25716646088011447
222,0.12230593982989985
223,0.06342398047968305
224,0.10388540072044103
225,0.06864421772724916
226,0.12187624489207144
227,0.17541143563510544
228,0.19505870704034367
229,0.12253456784173908
230,0.10812882639656768
231,0.23203297234936443
232,0.18349061715945325
233,0.15503264483118365
234,0.09336762139502865
235,0.24334039315039943
236,0.134414503398997
237,0.2349687814913955
238,0.3309343583503981
239,0.14204228797198049
240,0.17358992725503988
241,0.2103624120438367
242,0.12829327371428276
243,0.07461327758557468
244,0.16319661918405057
245,0.1959502373895625
246,0.06856059428879088
247,0.09643914941542826
248,0.13706166783934096
249,0.07062343029667893
250,0.14654205853780056
251,0.1352539106977933
252,0.16513110119348207
253,0.1479086645763883
254,0.07208776115710173
255,0.06413420910514926
256,0.08329108199067858
257,0.18227880873253374
258,0.2637033084218542
259,0.17797064390505388
260,0.1602022695274754
261,0.1900018012787985
262,0.07263553575733789
263,0.18656305557353198
264,0.07707181414681387
265,0.084663861066369
266,0.04855978589114792
267,0.13090102256078395
268,0.13999348115796548
269,0.170749138311863
270,0.17931277124138328
271,0.08400057225928118
272,0.11808405545860853
273,0.28201813561302813
274,0.09846108215816826
275,0.20766666492528849
276,0.18752151210070064
277,0.17685138342953663
278,0.07274428360718405
279,0.11395758088660544
280,0.13617407630175538
281,0.07665433724543352
282,0.07122202830359585
283,0.06808767560223195
284,0.07440246362893527
285,0.10677491368103542
286,0.19527854241566203
287,0.08260990490580306
288,0.09937739151995797
289,0.2826372103516735
290,0.09705929503063011
291,0.15348624566737926
292,0.13734129329632352
293,0.08398942801235343
294,0.21831507117999183
295,0.0570739739540822
296,0.05496047957615936
297,0.041923734213831165
298,0.06049387689430831
299,0.07282395102116432
300,0.04425119662707709
301,0.04668887820488013
302,0.05578665362253343
303,0.06249836494857424
304,0.13907487502116603
305,0.07208064645726522
306,0.09044635997519998
307,0.09298201589176255
308,0.623744193892812
309,0.22485159574278127
310,0.08578670656766112
311,0.11778247164924968
312,0.06495657896506096
313,0.06569074056998458
314,0.05795569704346607
315,0.1816478988612235
316,0.09237265648105134
317,0.04331676118751859
318,0.04840630940986601
319,0.03899271065818498
320,0.0527376305790546
321,0.042211150639731784
322,0.05226717760501215
323,0.05451573972598656
324,0.11414590145692366
325,0.043821049703798444
326,0.08866136514936165
327,0.18157548843520566
328,0.08378985516184592
329,0.07460310878109393
330,0.10527434137650887
331,0.12717036703689838
332,0.13209109259582205
333,0.059545965882919105
334,0.060206536760774074
335,0.16927049386125181
336,0.05152150535345862
337,0.058556304050691274
338,0.12671614587312421
339,0.09259740479622755
340,0.1707935996468247
341,0.1844768559154798
342,0.16591525589715386
343,0.08396121621266572
344,0.08234202100815358
345,0.06718344416233042
346,0.15269432629073676
347,0.05753641159482411
348,0.1764665058670812
349,0.18270425174835817
350,0.07915072044393671
351,0.20314494868521193
352,0.07637600035360248
353,0.11110834099007807
354,0.06041819613803656
355,0.13691053550711269
356,0.5937408075841686
357,0.20602369633194118
358,0.04233536803546904
359,0.19736659273197893
360,0.12506024064507298
361,0.08778583283543298
362,0.12799757474463866
363,0.04321790697930373
364,0.11386311550113154
365,0.10235514838071148
366,0.20968414001535995
367,0.16878029598833696
368,0.10053890104782101
369,0.09861958046710155
370,0.13107025150860085
371,0.1462233858216567
372,0.046053689123490754
373,0.0896336831141403
374,0.044551108356653796
375,0.0739280907415587
376,0.10307039389197659
377,0.09193195754484387
378,0.09812697253363137
379,0.2344629538104523
380,0.15551524963513363
381,0.06869968666009572
382,0.07674097304150655
383,0.04213513115389975
384,0.0670445620030527
385,0.06713551988103823
386,0.04977484958539448
387,0.05335771933282042
388,0.04511863917972511
389,0.046571894763358906
390,0.04640355966258493
391,0.03714882069488651
392,0.06265560084224826
393,0.11511288652601034
394,0.07107302423194672
395,0.08175892585122788
396,0.09577581046598951
397,0.2212381372250397
398,0.0924561585946508
399,0.14716276820537427
400,0.09329910453662162
401,0.1462646360409728
402,0.08097745748910562
403,0.1880945834019994
404,0.053536562204310426
405,0.13072313142809822
406,0.10019339144602421
407,0.17751983076639927
408,0.18602952790082267
409,0.07596894077974464
410,0.1786010958059589
411,0.07345594206663192
412,0.07307050903021547
413,0.1288740289965893
414,0.07400242958227779
415,0.17630870409088908
416,0.1126001635955018
417,0.2536452370500703
418,0.07300512850525137
419,0.10965831973196292
420,0.06289684867494873
421,0.0550176696150797
422,0.6085214221703004
423,0.05763722406113454
424,0.03394288157829123
425,0.04650293788199228
426,0.06405153645191422
427,0.05288617846465501
428,0.042342234340289206
429,0.033742655896750816
430,0.07041302299854478
431,0.08047617333138195
432,0.0326561686646231
433,0.07207280839574137
434,0.08698681771935511
435,0.06632312270531096
436,0.0808593239080179
437,0.09277072979882439
438,0.10888607687780742
439,0.0737158173370018
440,0.04914173144279604
441,0.0835499723354733
442,0.14590627747348958
443,0.13719145702036542
444,0.05908801500989326
445,0.0709244054178207
446,0.067663054616459
447,0.17416077367525365
448,0.14631956060842224
449,0.09537212353424368
450,0.09569131345739718
451,0.05878826616766896
452,0.06969337581324217
453,0.16114149747715042
454,0.14112593581813032
455,0.058213069882719896
456,0.10162649347926411
457,0.19971258546115303
458,0.0901457941074168
459,0.08683715634503733
460,0.16095257424398543
461,0.06766835647647552
462,0.0724319848057056
463,0.07147815521902659
464,0.1286654062429964
465,0.07327881550688126
466,0.19337010455899517
467,0.09635390468578334
468,0.16286910199504206
469,0.09459584156654792
470,0.1718078785910449
471,0.18115855676345965
472,0.0988105711605608
473,0.07928929529198471
474,0.13029525360879562
475,0.11876276498188035
476,0.17728412262210197
477,0.1902212367660412
478,0.11840438572084722
479,0.09969318146758623
480,0.1535527191458685
481,0.2110468771747064
482,0.13159699843263226
483,0.20345703115657945
484,0.08111362321252016
485,0.23098827980487596
486,0.10090558429093341
487,0.12034169106801519
488,0.10535884835036649
489,0.22720136312188627
490,0.16873589270786862
491,0.20089613151048255
492,0.21834986356721806
493,0.11238647176701688
494,0.14360872909228503
495,0.14328329386975072
496,0.1741221590214563
497,0.21369224747264567
498,0.17715051347445496
499,0.17122630315235562
500,0.09164770794945892
501,0.06415370789334479
502,0.0831512600355363
503,0.23758572174786255
504,0.0613621378028337
505,0.07433088838006126
506,0.09895107434725917
507,0.1771993278291907
508,0.07297291854714205
509,0.06527357582995885
510,0.13242352387075532
511,0.09112238390392031
512,0.058853115301315234
513,0.22716950638000244
514,0.18854330139842881
515,0.11568455672517608
516,0.11541752095025186
517,0.2150117627559074
518,0.22237689741828065
519,0.19388418085271014
520,0.06651258834915047
521,0.2025216028027519
522,0.14354666174552877
523,0.252633793828446
524,0.29567713272991214
525,0.14780824625919678
526,0.1491887687758877
527,0.06511304665559442
528,0.18603477775405972
529,0.09367183217573373
530,0.19189424759273588
531,0.08849630849106394
532,0.19946807747689616
533,0.12895247890064152
534,0.33986654684470263
535,0.12039671805380076
536,0.20119797269179457
537,0.199110319442218
538,0.09673711047407704
539,0.09658224182766766
540,0.14351644424992505
541,0.07795752895459117
542,0.06415229735996324
543,0.1451836206825145
544,0.08998965903331714
545,0.10821323878023975
546,0.18879355309909507
547,0.04110282371109416
548,0.1146996261277264
549,0.16649613318631942
550,0.08778073066052079
551,0.08217643771884499
552,0.6068908730372635
553,0.07552263444916933
554,0.08899842418237293
555,0.19192101814048407
556,0.21828622291319102
557,0.13777371541340194
558,0.1909311908761009
559,0.10015163162150251
560,0.09457356508150212
561,0.11645392806093863
562,0.0997969706435812
563,0.13778594240754305
564,0.21660273913755146
565,0.06471432642294364
566,0.15890573609814643
567,0.19139677997277726
568,0.1778209825876995
569,0.16142627363441575
570,0.21297050401228715
571,0.19369748219052463
572,0.10360405886483831
573,0.09393859953752948
574,0.1076477524895587
575,0.6362134038936943
576,0.10691819033682708
577,0.21649843291965554
578,0.1756869929647219
579,0.22462984377009643
580,0.24049865948595622
581,0.11477667629148344
582,0.14060133838324687
583,0.1885107644385908
584,0.11726462776515244
585,0.125037589563788
586,0.25403240401089794
587,0.30201918985895665
588,0.22742290187508798
589,0.20631330094967118
590,0.2036481619302669
591,0.18720888835629867
592,0.1882776218144981
593,0.18146222270627183
594,0.20502305047922437
595,0.1989152732663486
596,0.0980091564591148
597,0.21122005714401298
598,0.0686761039177578
599,0.0883039133008402
600,0.150730477877075
601,0.13948860003411573
602,0.10028880326977198
603,0.09435067814650272
604,0.3114470044050913
605,0.2425219740728236
606,0.16280387885695263
607,0.5340337953085295
608,0.19268566839873325
609,0.3304739784137276
610,0.2081012655465915
611,0.17444313201105802
612,0.274879830724669
613,0.1675393825971602
614,0.15382954051924885
615,0.22910246821051264
616,0.25972209029119114
617,0.47738718430185634
618,0.5203667671914162
619,0.12794923432256064
620,0.09029008755108037
621,0.11595866402465614
622,0.1795781731986789
623,0.06167697147033467
624,0.19820885218854017
625,0.08088540880297702
626,0.1832629516076147
627,0.1317655841848211
628,0.2154762313136803
629,0.0982883858319582
630,0.08888832138499414
631,0.10105781660993714
632,0.12390182570755863
633,0.24066043964430092
634,0.18321364315799332
635,0.14588053325814476
636,0.20429472839745497
637,0.23318078586539098
638,0.2828574524462618
639,0.11844732364331262
640,0.09293093131247085
641,0.18910597191891157
642,0.10778238440306151
643,0.15690190897926523
644,0.12667689673488408
645,0.09479630700922483
646,0.1335404101874388
647,0.30723249069405983
648,0.2577360109279791
649,0.23811850586682345
650,0.12438249630661448
651,0.19778736491163726
652,0.20615806320408858
653,0.11395385834251423
654,0.3339032630879131
655,0.16235517863446758
656,0.06677093066528965
657,0.06809475904296959
658,0.0453187691240308
659,0.04304047949326767
660,0.09196618227663644
661,0.11939241474383054
662,0.04128344328269829
663,0.06383144560711619
664,0.05208509383960204
665,0.0880623086298386
666,0.13143819007493407
667,0.10070980049077888
668,0.05218379904178537
669,0.12844699891011907
670,0.10317604739840586
671,0.14883389050368862
672,0.1385447868142015
673,0.08653182985868595
674,0.15490243446790247
675,0.2000949570950658
676,0.19003861963609145
677,0.1738915848645617
678,0.09652799434280976
679,0.0992521261085021
680,0.13179802324971487
681,0.09678576555466446
682,0.06505906815440164
683,0.1661821853435444
684,0.07163322689472115
685,0.16825587691407407
686,0.09119545406992141
687,0.09249196044703917
688,0.10435309929773989
689,0.09257533338562053
690,0.11784325504801008
691,0.1508741095727379
692,0.25157990763486315
693,0.17632935725141624
694,0.19823728239624244
695,0.3202949364709875
696,0.17329000088924223
697,0.25144126158408664
698,0.06281718698924223
699,0.13484436001439226
700,0.09359634327119537
701,0.09702568480090934
702,0.072974854315124807
703,0.1450473324397116
704,0.1420159100381949
705,0.15832068688574596
706,0.1033024603912219
707,0.056867590321819005
708,0.09481067225821456
709,0.18203345890700773
710,0.08528119862176632
711,0.20100280370828993
712,0.1662910398774408
713,0.20241242365524614
714,0.07715910001089313
715,0.09226060927642492
716,0.08334322260153515
717,0.18990051726423055
718,0.19205983812446065
719,0.09167658237180272
720,0.17074143874847864
721,0.09210042588547737
722,0.1173450530987695
723,0.283735555597617
724,0.22802670553184962
725,0.10573177349091359
726,0.09217777595914757
727,0.18108669262859542
728,0.271346201968135
729,0.1746291467814188
730,0.14619166756023416
731,0.1568802412440167
732,0.15311561475207713
733,0.19972163603812118
734,0.1265197137381646
735,0.17828598226592385
736,0.05826209734364908
737,0.1475200508270445
738,0.13893714602923965
739,0.07276823524981192
740,0.14077954438466694
741,0.28775501627082944
742,0.1788935841149825
743,0.18177381426995926
744,0.13113932002524162
745,0.15735876389401407
746,0.06899195645309437
747,0.05267173248158802
748,0.06485314898701892
749,0.06217652775045666
750,0.07669561752625421
751,0.056588944284223425
752,0.06732304719480046
753,0.0687494992756113
754,0.06343882196240723
755,0.05563550655414839
756,0.1631969048192689
757,0.05484663556694654
758,0.13695984963044605
759,0.059330800565170067
760,0.05836780091770729
761,0.06635401639458544
762,0.09186468536472715
763,0.07266893920731306
764,0.16252892099973335
765,0.09596918590500231
766,0.11376805291218323
767,0.172519224572731
768,0.07955361146021174
769,0.13798083592775331
770,0.10641687858317447
771,0.08876187044571791
772,0.16108936874928753
773,0.08157771520620005
774,0.07631275825164217
775,0.18352732545525616
776,0.11075775756890438
777,0.14392495539763167
778,0.19031670417492025
779,0.21134750408074837
780,0.07788311932383049
781,0.18140437057620545
782,0.11307600873595543
783,0.12803133912656103
784,0.23569784792399978
785,0.219829764743052
786,0.16978990402698468
787,0.05412027317528227
788,0.05277546851050701
789,0.07545456171425544
790,0.05502115980937607
791,0.14003219270358372
792,0.031316476169788096
793,0.04815731804195039
794,0.07041978489584952
795,0.07891419038336497
796,0.07069230840465132
797,0.10187798538953538
798,0.055954769634718335
799,0.09224505520159233
800,0.06830750972665986
801,0.07419973819240135
802,0.06296396707746445
803,0.09836248863359816
804,0.0480332381029992
805,0.04106287923026954
806,0.17719207801107262
807,0.12888564758654877
808,0.05962718343142725
809,0.07256698874818632
810,0.15512688880493306
811,0.05987817516251982
812,0.0776588876389687
813,0.04848876996249306
814,0.0748542904952393
815,0.062701004454875
816,0.058372424520375915
817,0.15997319474458632
818,0.11191702654651542
819,0.08242173263632571
820,0.07514444799014751
821,0.12824121534798721
822,0.06783758862072688
823,0.20059221683825806
824,0.1525239204400119
825,0.09355201190464171
826,0.1880844959007109
827,0.19619622769126752
828,0.1723840636571251
829,0.09313028086042115
830,0.17097971682165453
831,0.11071320543069124
832,0.21954672941174885
833,0.0827536166636016
834,0.19556297163710004
835,0.21729612595248274
836,0.10779785160559449
837,0.18742760687427157
838,0.08918710879049951
839,0.21644437805194963
840,0.20050811312877007
841,0.23020858721344123
842,0.0733764505632954
843,0.16713489826859404
844,0.2524601884248825
845,0.2158271357466276
846,0.19870412285995065
847,0.2794787890444265
848,0.12075864152504842
849,0.20164558023372878
850,0.2688434327167215
851,0.23996937504913307
852,0.14415415968547596
853,0.09117300230713199
854,0.3033443657807845
855,0.12641177659181987
856,0.1931630641552191
857,0.19349711827668456
858,0.24770120252414526
859,0.13406236054191076
860,0.19096518561132048
861,0.12081423176753592
862,0.2321417683000012
863,0.20805445106520679
864,0.18442249479205813
865,0.18377937117142845
866,0.19511542986239847
867,0.2759253565777543
868,0.31245877347908313
869,0.31674238150594913
870,0.1191951325091119
871,0.065520703192808
872,0.08893658600055251
873,0.08434072836828589
874,0.09481194678202563
875,0.10151559399001746
876,0.06194956309820281
877,0.08480453751078824
878,0.10503409781329917
879,0.07119935695107843
880,0.08847126600925428
881,0.10626794032217993
882,0.09839640539433017
883,0.13925780193944584
884,0.08958688050067443
885,0.09033951184081206
886,0.1815943111343414
887,0.18215491730504052
888,0.16309780306483967
889,0.14568523749292017
890,0.11863580560296268
891,0.23563819481059284
892,0.2517357362074327
893,0.24287674712261315
894,0.2457255347821829
895,0.16374870383100978
896,0.18069612943957336
897,0.0704233163738659
898,0.2612977299782643
899,0.10391011183925397
900,0.10522870420938643
901,0.12129099464461614
902,0.11085501795395498
903,0.2613636300736514
904,0.3190572343632094
905,0.18415594279226566
906,0.2239715705971177
907,0.11336394154391753
908,0.10161551640651395
909,0.12323399498735528
910,0.07593084652687009
911,0.11060970885263803
912,0.09273258602396718
913,0.17247722637941776
914,0.21058725434456907
915,0.07188807657925807
916,0.22977074694727975
917,0.09041637212741707
918,0.17084183372500775
919,0.199575309515222
920,0.2087230634263548
921,0.13033171815794198
922,0.2200987770772424
923,0.22859636776460757
924,0.1991748475434028
925,0.24443764667773984
926,0.20303082364407146
927,0.1557992586909653
928,0.1266946586685189
929,0.11869456416253515
930,0.09308757706700188
931,0.21303215314359586
932,0.10726405240783111
933,0.17428426187998064
934,0.2656496570110759
935,0.07110544564005078
936,0.09926464271703062
937,0.1295812839494214
938,0.18521492853431756
939,0.20059671277208052
940,0.06616287750617486
941,0.1910198277720474
942,0.07323334354324869
943,0.12774489601359734
944,0.15872194746847054
945,0.1868302763152781
946,0.11588851059804378
947,0.15568081506322612
948,0.10697384794477906
949,0.19329797417987937
950,0.12680672677047922
951,0.282042125777506
952,0.11049669202055866
953,0.195522873297078
954,0.09051103217383744
955,0.2320018243011965
956,0.1811192702347675
957,0.11376755674958067
958,0.09087473117175968
959,0.2834175071958556
960,0.23501057840464532
961,0.20023051312945553
962,0.09676390026841132
963,0.1503876531823519
964,0.089128902027872825
965,0.2480986680377078
966,0.08069051579739908
967,0.11232989041561006
968,0.05169944657847229
969,0.12350182392344283
970,0.06028428713745
971,0.1432094649667934
972,0.15538252398158098
973,0.10110615560261432
974,0.05858732860226036
975,0.11114516572980108
976,0.12317800250592541
977,0.10225876124113531
978,0.15482852099888741
979,0.08917749934946002
980,0.13693826865753966
981,0.10902386348468826
982,0.18533773743170373
983,0.19217869514659333
984,0.26444151977323327
985,0.07368880258255288
986,0.18012269049933957
987,0.08783974196956855
988,0.12248250064399883
989,0.21990317906782483
990,0.13220453718968556
991,0.10200323946788423
992,0.13793873062462417
993,0.24879038998422343
994,0.16439066108148537
995,0.22983703548507395
996,0.12665396242158083
997,0.15344233007805366
998,0.08254653680024909
999,0.1686627327622121
1000,0.15004916305488228
1001,0.22778275977465373
1002,0.0747695224223876
1003,0.1319600444122072
1004,0.1532044549162469
1005,0.1741931156482707
1006,0.24801776225394764
1007,0.18644973277985574
1008,0.190127851166323
1009,0.11831588777321214
1010,0.16078560811993028
1011,0.17739088741087192
1012,0.10959110463144761
1013,0.20641008086354923
1014,0.18520458297057252
1015,0.10618210184747445
1016,0.0934215211995502
1017,0.16902271972220115
1018,0.20782656543688205
1019,0.0757889264558002
1020,0.2547647776036216
1021,0.12937932640280708
1022,0.17365811699349046
1023,0.10602521736864319
1024,0.14248366631140286
1025,0.17134755983542965
1026,0.24493313354813614
1027,0.15772694745037028
1028,0.11350000942557983
1029,0.20079116185989848
1030,0.23535329849752024
1031,0.27058646172903655
1032,0.2127324528163151
1033,0.17906530605808402
1034,0.2210368321348089
1035,0.2292035692668739
1036,0.30098812957442117
1037,0.08091105160090459
1038,0.06328778907423155
1039,0.05387451133654174
1040,0.06958562349315112
1041,0.06841619568730041
1042,0.10091495346142902
1043,0.06517304811766102
1044,0.06158974603717571
1045,0.11468429686120026
1046,0.07040666257806143
1047,0.07469023434210645
1048,0.2036465808596167
1049,0.10282251391127567
1050,0.11769617254466905
1051,0.10201116797239196
1052,0.15412570157819325
1053,0.08586398616045257
1054,0.1495561127164938
1055,0.13919789038707026
1056,0.14727809811768772
1057,0.1498510156410116
1058,0.2749120339840101
1059,0.09870721676473564
1060,0.10053031143845184
1061,0.24028146349847043
1062,0.2794658727896874
1063,0.08979839167705794
1064,0.10817124112343698
1065,0.26446772564294085
1066,0.13918065727992174
1067,0.07979162004750452
1068,0.18518279215755942
1069,0.3152384579141904
1070,0.28607279523034485
1071,0.14663143251282046
1072,0.26647986976847005
1073,0.25881915817426904
1074,0.27657960733255266
1075,0.22982304269506715
1076,0.16474266955887662
1077,0.1164500168520474
1078,0.2842168867569038
1079,0.29351782030947743
1080,0.07524592095780235
1081,0.04524076263933442
1082,0.06301170619667232
1083,0.21729538297611692
1084,0.19760730975868493
1085,0.1983633841382081
1086,0.26543972317996983
1087,0.29189780426919143
1088,0.11617818594208448
1089,0.29945953641574063
1090,0.23013505935930612
1091,0.1770706267559169
1092,0.1491520179213886
1093,0.09438059418723249
1094,0.12773366143438108
1095,0.10085922357959873
1096,0.3044861288237396
1097,0.23802520273215833
1098,0.284179955517368
1099,0.39812525609355665
1100,0.3211897446120197
1101,0.1477396094762592
1102,0.32044850245484524
1103,0.2757757051597594
1104,0.13379063318033782
1105,0.14240887306993097
1106,0.2358463665704572
1107,0.20581248303824543
1108,0.21645521792794392
1109,0.06281995830531131
1110,0.16070850651088123
1111,0.0922383399289259
1112,0.053661470253065405
1113,0.050281523337693035
1114,0.11927706832861053
1115,0.05914645854844355
1116,0.09403850781828631
1117,0.07434641696055284
1118,0.10368823908863457
1119,0.08775407561601126
1120,0.05680060474364567
1121,0.14046335675907584
1122,0.13227952130856271
1123,0.1249583363156879
1124,0.09265968741829927
1125,0.20859444116179376
1126,0.12827332690850354
1127,0.07288842744339376
1128,0.09764314457789344
1129,0.2562566807207549
1130,0.07836252326840974
1131,0.24803040210510321
1132,0.13946617511883785
1133,0.1793333108272069
1134,0.07604193658362562
1135,0.12331295244838231
1136,0.20772690220886172
1137,0.3241282283396538
1138,0.19033884415209626
1139,0.24520434207747221
1140,0.21029783023683968
1141,0.10025964113408978
1142,0.10267741943946915
1143,0.08226647133860368
1144,0.24021350012051865
1145,0.2554890957779643
1146,0.3380298732915297
1147,0.15064634639366428
1148,0.09422734268914704
1149,0.26551672981189456
1150,0.1732157107341945
1151,0.10155427001209599
1152,0.08965981321644423
1153,0.0652147701414641
1154,0.2814248955818098
1155,0.23137080608133734
1156,0.14611741685391358
1157,0.05875815373752742
1158,0.08333875229515314
1159,0.23360148337296224
1160,0.290278259692078
1161,0.6148580566036224
1162,0.11510317759757902
1163,0.17116650930634597
1164,0.4344443751334318
1165,0.07831879197747907
1166,0.14794567545844298
1167,0.19151742614301462
1168,0.13790539222644854
1169,0.10897118958529833
1170,0.12198037846744347
1171,0.11197491811902323
1172,0.5806560567180669
1173,0.19485892684272058
1174,0.17211818639894277
1175,0.11719350992103904
1176,0.16099730580474494
1177,0.09498933650091435
1178,0.2669214352644205
1179,0.1815656594773038
1180,0.26744799298230737
1181,0.2030608322133484
1182,0.24125295060516416
1183,0.2822492300295325
1184,0.15516727446460066
1185,0.1373289248216642
1186,0.21911752531310716
1187,0.27093813091460384
1188,0.09738245677294086
1189,0.22458064409974485
1190,0.19630868145672753
1191,0.19235245322312042
1192,0.2810950642635365
1193,0.68980957247371
1194,0.59626728686364
1195,0.16101285846409708
1196,0.20307717701116762
1197,0.0827826776161953
1198,0.09888340587564451
1199,0.1387850672111241
1200,0.1799674413368461
1201,0.16072415766780915
1202,0.10310882712858618
1203,0.09392907792604176
1204,0.09948879200180678
1205,0.11761278281592685
1206,0.09840288250524176
1207,0.19197303836680218
1208,0.15195810564764253
1209,0.0898780135138852
1210,0.3718726714331699
1211,0.1109148281139783
1212,0.12070163769053673
1213,0.11049328258644467
1214,0.7032978242396078
1215,0.06041514966060585
1216,0.10538605406414044
1217,0.2576245470331257
1218,0.720750815830943
1219,0.1513438921193809
1220,0.1151615395350325
1221,0.16367978046385362
1222,0.30380677834933056
1223,0.11947503197073675
1224,0.14757971987745913
1225,0.10189533704996669
1226,0.19172314802574406
1227,0.15375929562613777
1228,0.08655396987260595
1229,0.15286318027468726
1230,0.24191184128410861
1231,0.7114179999997587
1232,0.20421426491947203
1233,0.11072375551226898
1234,0.2822974519394595
1235,0.14532842794823703
1236,0.24996529214356367
1237,0.15333775905737818
1238,0.5295361997558918
1239,0.14946390687608668
1240,0.13726315051346946
1241,0.2443521658662182
1242,0.18314846369189777
1243,0.260894228526119
1244,0.1745297169659627
1245,0.21965404099562136
1246,0.3034551042786749
1247,0.1476215021893043
1248,0.16154874536705782
1249,0.2570144689999915
1250,0.20612210152686977
